"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,3156329.686698,610911.722487,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,3990080.266241,416879.012213,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,5387158.166158,1795103.940323,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,5038130.294915,637999.075663,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,5378253.385148,451046.818694,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,96.612061,80.740380,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,180.456438,31.828732,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,207.487802,112.826648,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,202.282147,65.832940,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,207.660584,94.122351,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,255.783329,76.306361,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,333.807631,296.901917,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,325.206119,121.298684,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,444.339769,414.751680,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,630.247510,586.412785,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,111.822861,53.567985,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,265.207124,60.914239,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,308.899983,81.907246,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,320.749175,80.707663,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,312.864886,88.359859,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,392.837821,54.277457,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,502.775833,206.214042,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,540.930979,287.324742,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,584.878333,289.021755,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,647.320014,326.122281,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,91.973774,52.088694,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,267.809122,50.421217,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,307.321182,85.465823,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,322.055130,47.435619,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,301.014894,35.441220,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,374.138687,78.195907,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,457.417621,266.579364,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,485.690732,179.141151,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,598.218962,365.699352,"ns/op",90000
