"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGetOrDefault","avgt",1,9,181.537039,48.700167,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGetOrDefault","avgt",1,9,263.954904,335.623983,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGetOrDefault","avgt",1,9,280.837616,138.735689,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGetOrDefault","avgt",1,9,326.893205,314.879421,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGetOrDefault","avgt",1,9,367.354650,426.392068,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGetOrDefault","avgt",1,9,756.915447,1096.782027,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGetOrDefault","avgt",1,9,628.419447,581.152775,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,62219.679778,724.903286,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,150635.055654,22484.898009,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,188903.877571,487.177029,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,272176.039260,10942.401105,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,340638.268227,23108.309483,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,401644.462727,3836.481918,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,476630.466135,32007.352639,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,682122.249376,266330.986869,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,632752.058061,15689.685234,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,661412.892578,11188.774720,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,48.574817,33.973736,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,53.700653,10.696616,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,54.576648,10.964007,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,96.072148,50.646422,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,65.043668,19.112559,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,233.691873,417.386675,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,84.599745,69.296380,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,129.618487,195.296204,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,134.497621,140.079864,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,161.020775,180.139759,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,187.416753,180.232683,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,307.653964,30.942322,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,309.746853,50.462742,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,347.462105,72.968314,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,534.866367,549.651771,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,724.252648,468.446328,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,1050.606776,872.025612,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,1095.957434,1297.211022,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,1310.048500,970.676675,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,1641.052109,1375.290719,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,437469.319829,10274.074534,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,882067.443610,13157.389856,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,1321500.190548,48095.702338,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,2021026.801888,795800.115745,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,2258717.596187,66384.726253,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,3256739.491233,1310534.957173,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,4649220.710385,308058.578792,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,5094966.028209,249852.677143,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,5543507.463321,2015333.649855,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,4528998.419766,672782.238357,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,100559.301748,5712.129177,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,202478.892446,5842.456695,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,305812.789970,9213.302713,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,424386.952318,75588.885169,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,511594.080995,25626.597642,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,660974.560532,75331.705446,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,782864.297401,352945.032414,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,828533.609045,66399.094086,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,916515.410785,38863.542641,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,1161643.609509,206067.386143,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,12536210.904418,1964676.767755,"ns/op",10000
